date,sku,category,brand,day_of_week,net_qty,is_ramadan,is_eid_fitr,is_eid_adha,price,cost,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,is_on_sale,is_in_stock,cat_lag_1,cat_lag_7,cat_lag_14,cat_rolling_mean_7,cat_rolling_std_7,cat_rolling_mean_14,cat_rolling_std_14
25/03/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,0.0,0.0,0.0,23.14285714,53.71352583,19.42857143,44.30960008,0,1,223.0,243.0,269.0,132.28571428571428,118.6531559992057,167.0,107.18495876108409
26/03/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,0.0,18.0,98.0,23.14285714,53.71352583,19.42857143,44.30960008,0,1,213.0,100.0,85.0,128.0,114.45523142259785,163.0,104.08576345421146
27/03/2026,IC-1147930,Groceries & Pets,Nestle,Friday,36,0,0,0,45,35.37,0.0,0.0,0.0,20.57142857,54.42688411,12.42857143,38.27172945,0,1,229.0,36.0,156.0,146.42857142857142,119.47085717565636,173.28571428571428,102.89309505981893
28/03/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,0,0,0,0,45,35.37,36.0,0.0,0.0,25.71428571,53.85695339,15.0,38.58058499,0,1,240.0,13.0,358.0,175.57142857142858,112.73546786298436,179.28571428571428,104.2478028334618
29/03/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,2,0,0,0,45,35.37,0.0,0.0,12.0,25.71428571,53.85695339,15.0,38.58058499,0,1,274.0,17.0,198.0,212.85714285714286,91.08865383319153,173.28571428571428,95.19488397002151
30/03/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,2.0,144.0,0.0,26.0,53.70288633,14.28571429,38.73267071,0,1,359.0,294.0,144.0,261.7142857142857,51.75491695067632,184.78571428571428,107.35790506627689
31/03/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,24,0,0,0,45,35.37,0.0,0.0,0.0,5.428571429,13.50132269,14.28571429,38.73267071,0,1,261.0,223.0,202.0,257.0,49.78955713801832,193.14285714285714,108.48669336541965
01/04/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,24.0,0.0,0.0,8.857142857,14.87087278,16.0,38.58257877,0,1,319.0,213.0,243.0,270.7142857142857,52.03432932758307,201.5,113.6071165159863
02/04/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,0.0,0.0,18.0,8.857142857,14.87087278,16.0,38.58257877,0,1,382.0,229.0,100.0,294.85714285714283,59.468278859204,211.42857142857142,123.18323704997312
03/04/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,0.0,36.0,0.0,8.857142857,14.87087278,14.71428571,38.81004741,0,1,120.0,240.0,36.0,279.2857142857143,87.33024349314125,212.85714285714286,121.90087848667933
04/04/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,96,0,0,0,45,35.37,0.0,0.0,0.0,3.714285714,8.976158899,14.71428571,38.81004741,0,1,289.0,274.0,13.0,286.2857142857143,85.60318196133045,230.92857142857142,112.01817454579162
05/04/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,96.0,2.0,0.0,17.42857143,35.75312174,21.57142857,44.12693977,0,1,319.0,359.0,17.0,292.7142857142857,86.21429557738455,252.78571428571428,94.74677065446922
06/04/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,0.0,0.0,144.0,17.14285714,35.90463559,21.57142857,44.12693977,0,1,259.0,261.0,294.0,278.42857142857144,81.55950208867326,270.07142857142856,66.19372999091345
07/04/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,24,0,0,0,45,35.37,0.0,24.0,0.0,17.14285714,35.90463559,11.28571429,26.75940833,0,1,378.0,319.0,223.0,295.14285714285717,89.03824753334592,276.07142857142856,72.07524304045553
08/04/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,24.0,0.0,0.0,17.14285714,35.90463559,13.0,26.74955068,0,1,373.0,382.0,213.0,302.85714285714283,93.66861546862617,286.7857142857143,74.6810433895934
09/04/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,12,0,0,0,45,35.37,0.0,0.0,0.0,17.14285714,35.90463559,13.0,26.74955068,0,1,403.0,120.0,229.0,305.85714285714283,96.90618929567577,300.35714285714283,77.45331809236188
10/04/2026,IC-1147930,Groceries & Pets,Nestle,Friday,2,0,0,0,45,35.37,12.0,0.0,36.0,18.85714286,35.22985747,13.85714286,26.49196436,0,1,332.0,289.0,240.0,336.14285714285717,51.7443348635955,307.7142857142857,75.00710589048249
11/04/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,0,0,0,0,45,35.37,2.0,96.0,0.0,19.14285714,35.05913372,11.42857143,25.85674822,0,1,321.0,319.0,274.0,340.7142857142857,48.17576944797519,313.5,72.46298789992545
12/04/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,96,0,0,0,45,35.37,0.0,0.0,2.0,5.428571429,9.289010404,11.42857143,25.85674822,0,1,267.0,259.0,359.0,333.2857142857143,55.529914717845124,313.0,72.77996343035083
13/04/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,96.0,0.0,0.0,19.14285714,35.05913372,18.14285714,34.10810222,0,1,419.0,378.0,261.0,356.14285714285717,52.71441476303392,317.2857142857143,77.32193297300225
14/04/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,288,0,0,0,45,35.37,0.0,24.0,24.0,19.14285714,35.05913372,18.14285714,34.10810222,0,1,379.0,373.0,319.0,356.2857142857143,52.784828267578355,325.7142857142857,77.14564504526936
15/04/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,48,0,0,0,45,35.37,288.0,0.0,0.0,56.85714286,107.7642931,37.0,79.87201301,0,1,254.0,403.0,382.0,339.2857142857143,64.39128897015341,321.07142857142856,79.50081207685403
16/04/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,48.0,12.0,0.0,63.71428571,105.0360482,40.42857143,79.18888256,0,1,326.0,332.0,120.0,328.2857142857143,57.94743102074937,317.07142857142856,77.58515350217577
17/04/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,0.0,2.0,0.0,62.0,106.1131472,40.42857143,79.18888256,0,1,212.0,321.0,289.0,311.14285714285717,72.57049118254606,323.64285714285717,61.92502556486297
18/04/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,0,0,0,0,45,35.37,0.0,0.0,96.0,61.71428571,106.3041459,40.42857143,79.18888256,0,1,175.0,267.0,319.0,290.2857142857143,88.49804948079161,315.5,73.28422015056893
19/04/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,0.0,96.0,0.0,61.71428571,106.3041459,33.57142857,78.15636623,0,1,119.0,419.0,259.0,269.14285714285717,110.0445797111765,301.2142857142857,90.11119504549688
20/04/2026,IC-1147930,Groceries & Pets,Nestle,Monday,96,0,0,0,45,35.37,0.0,0.0,0.0,48.0,107.3312629,33.57142857,78.15636623,0,1,194.0,379.0,378.0,237.0,90.01481359568953,296.57142857142856,94.04230986080758
21/04/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,0,0,0,0,45,35.37,96.0,288.0,24.0,61.71428571,106.3041459,40.42857143,79.18888256,0,1,180.0,254.0,373.0,208.57142857142858,65.88337459191973,282.42857142857144,95.7277504060462
22/04/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,5,0,0,0,45,35.37,0.0,48.0,0.0,20.57142857,37.76619804,38.71428571,79.82907565,0,1,190.0,326.0,403.0,199.42857142857142,62.90166172383084,269.35714285714283,94.89962887408792
23/04/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,5.0,0.0,12.0,14.42857143,36.01785272,39.07142857,79.65354238,0,1,239.0,212.0,332.0,187.0,36.97747061838566,257.64285714285717,86.92048279703914
24/04/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,0.0,0.0,2.0,14.42857143,36.01785272,38.21428571,80.03093495,0,1,233.0,175.0,321.0,190.0,40.066611203514135,250.57142857142858,84.39623969541127
25/04/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,150,0,0,0,45,35.37,0.0,0.0,0.0,14.42857143,36.01785272,38.07142857,80.10230409,0,1,232.0,119.0,267.0,198.14285714285714,42.24306085591328,244.21428571428572,82.00110559426224
26/04/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,150.0,0.0,96.0,35.85714286,61.56413613,48.78571429,84.52780933,0,1,320.0,194.0,419.0,226.85714285714286,47.47079302556776,248.0,84.32446492338637
27/04/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,0.0,96.0,0.0,35.85714286,61.56413613,41.92857143,84.29660481,0,1,154.0,180.0,379.0,221.14285714285714,54.03834617327754,229.07142857142858,71.7993617774445
28/04/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,0,0,0,0,45,35.37,0.0,0.0,288.0,22.14285714,56.41048535,41.92857143,84.29660481,0,1,375.0,190.0,254.0,249.0,75.35250493513819,228.78571428571428,71.16198052701652
29/04/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,0.0,5.0,48.0,22.14285714,56.41048535,21.35714286,46.12626007,0,1,507.0,239.0,326.0,294.2857142857143,117.47015831792328,246.85714285714286,103.04133385936207
30/04/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,5,0,0,0,45,35.37,0.0,0.0,0.0,21.42857143,56.69467095,17.92857143,45.77615148,0,1,156.0,233.0,212.0,282.42857142857144,127.72216871378393,234.71428571428572,103.01413537914154
01/05/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,5.0,0.0,0.0,22.14285714,56.41048535,18.28571429,45.64483048,0,1,215.0,232.0,175.0,279.85714285714283,129.05738848980883,234.92857142857142,102.96636066488628
02/05/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,96,0,0,0,45,35.37,0.0,150.0,0.0,22.14285714,56.41048535,18.28571429,45.64483048,0,1,477.0,320.0,119.0,314.85714285714283,146.0221770501864,256.5,119.71745583150887
03/05/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,96.0,0.0,0.0,14.42857143,36.01785272,25.14285714,49.71589615,0,1,574.0,154.0,194.0,351.14285714285717,175.99567094242934,289.0,139.62367002327838
04/05/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,0.0,0.0,96.0,14.42857143,36.01785272,25.14285714,49.71589615,0,1,306.0,375.0,180.0,372.85714285714283,155.84118900494758,297.0,136.94468282429318
05/05/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,0,0,0,0,45,35.37,0.0,0.0,0.0,14.42857143,36.01785272,18.28571429,45.64483048,0,1,317.0,507.0,190.0,364.57142857142856,157.2438203797487,306.7857142857143,132.77232019886196
06/05/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,96,0,0,0,45,35.37,0.0,0.0,5.0,14.42857143,36.01785272,18.28571429,45.64483048,0,1,439.0,156.0,239.0,354.85714285714283,148.85499495753976,324.57142857142856,132.6021894967832
07/05/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,96.0,5.0,0.0,28.14285714,46.39119375,24.78571429,49.88938313,0,1,452.0,215.0,233.0,397.14285714285717,122.69396694136611,339.7857142857143,134.23812285030579
08/05/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,0.0,0.0,0.0,27.42857143,46.8432035,24.78571429,49.88938313,0,1,153.0,477.0,232.0,388.2857142857143,139.16622469276675,334.07142857142856,140.68156310548426
09/05/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,5,0,0,0,45,35.37,0.0,96.0,150.0,27.42857143,46.8432035,24.78571429,49.88938313,0,1,254.0,574.0,320.0,356.42857142857144,140.98564601033695,335.64285714285717,139.5722074730541
10/05/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,5.0,0.0,0.0,14.42857143,36.01785272,14.42857143,34.60483356,0,1,180.0,306.0,154.0,300.14285714285717,116.09971084004775,325.64285714285717,145.66167710082266
11/05/2026,IC-1147930,Groceries & Pets,Nestle,Monday,2,0,0,0,45,35.37,0.0,0.0,0.0,14.42857143,36.01785272,14.42857143,34.60483356,0,1,300.0,317.0,375.0,299.2857142857143,116.07140659340386,336.07142857142856,137.42100628009217
12/05/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,216,0,0,0,45,35.37,2.0,0.0,0.0,14.71428571,35.89203387,14.57142857,34.54476312,0,1,284.0,439.0,507.0,294.57142857142856,115.9020522436319,329.57142857142856,137.59009036639637
13/05/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,216.0,96.0,0.0,45.57142857,83.02982826,30.0,63.5743054,0,1,244.0,452.0,156.0,266.7142857142857,97.3528193149607,310.7857142857143,129.2000110570544
14/05/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,72,0,0,0,45,35.37,0.0,0.0,5.0,31.85714286,81.22074565,30.0,63.5743054,0,1,368.0,153.0,215.0,254.71428571428572,72.7844174845923,325.92857142857144,121.87917363944145
15/05/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,72.0,0.0,0.0,42.14285714,81.07286552,34.78571429,64.06748674,0,1,261.0,254.0,477.0,270.14285714285717,57.46427461599774,329.2142857142857,119.2503369267484
16/05/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,6,0,0,0,45,35.37,0.0,5.0,96.0,42.14285714,81.07286552,34.78571429,64.06748674,0,1,219.0,180.0,574.0,265.14285714285717,60.54317625031043,310.7857142857143,114.49566909607704
17/05/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,1,45,35.37,6.0,0.0,0.0,42.28571429,80.99735445,28.35714286,61.9324783,0,1,264.0,300.0,306.0,277.14285714285717,47.848471140425296,288.64285714285717,86.14085704674262
18/05/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,1,45,35.37,0.0,2.0,0.0,42.28571429,80.99735445,28.35714286,61.9324783,0,1,332.0,284.0,317.0,281.7142857142857,51.76457696698907,290.5,86.82143478693285
19/05/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,96,0,0,1,45,35.37,0.0,216.0,0.0,42.0,81.16649555,28.35714286,61.9324783,0,1,356.0,244.0,439.0,292.0,58.949130612756896,293.2857142857143,88.34933160813667
20/05/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,61,0,0,1,45,35.37,96.0,0.0,96.0,24.85714286,41.05049156,35.21428571,63.83654436,0,1,604.0,368.0,452.0,343.42857142857144,127.39421381791801,305.07142857142856,115.97046327254398
21/05/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,12,0,0,1,45,35.37,61.0,72.0,0.0,33.57142857,41.36768925,32.71428571,61.92977235,0,1,788.0,261.0,153.0,403.42857142857144,211.8237137675695,329.07142857142856,170.61132809613034
22/05/2026,IC-1147930,Groceries & Pets,Nestle,Friday,156,0,0,1,45,35.37,12.0,0.0,0.0,25.0,38.17066937,33.57142857,61.5238719,0,1,567.0,219.0,254.0,447.14285714285717,209.08883962837956,358.64285714285717,173.5983902543491
23/05/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,7,0,0,1,45,35.37,156.0,6.0,5.0,47.28571429,60.27911271,44.71428571,68.68593919,0,1,262.0,264.0,180.0,453.2857142857143,201.77273873156759,359.2142857142857,173.24024162613466
24/05/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,1,45,35.37,7.0,0.0,0.0,47.42857143,60.1660401,44.85714286,68.59901002,0,1,441.0,332.0,300.0,478.57142857142856,184.44498469991436,377.85714285714283,166.37855683898815
25/05/2026,IC-1147930,Groceries & Pets,Nestle,Monday,27,0,0,1,45,35.37,0.0,0.0,2.0,47.42857143,60.1660401,44.85714286,68.59901002,0,1,578.0,356.0,284.0,513.7142857142857,175.06066975548,397.7142857142857,172.83581741126474
26/05/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,0,0,0,1,45,35.37,27.0,96.0,216.0,51.28571429,57.42158214,46.64285714,67.71729372,0,1,380.0,604.0,244.0,517.1428571428571,171.65899196898673,404.57142857142856,169.85591825730785
27/05/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,1,45,35.37,0.0,61.0,0.0,37.57142857,56.41766019,31.21428571,47.85744628,0,1,70.0,788.0,368.0,440.85714285714283,233.9718135242126,392.14285714285717,187.9148158660681
28/05/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,0.0,12.0,72.0,28.85714286,56.90468221,31.21428571,47.85744628,0,1,3.0,567.0,261.0,328.7142857142857,227.901816787927,366.07142857142856,214.90408031553042
29/05/2026,IC-1147930,Groceries & Pets,Nestle,Friday,101,0,0,0,45,35.37,0.0,156.0,0.0,27.14285714,57.67272195,26.07142857,46.99830486,0,1,27.0,262.0,219.0,251.57142857142858,225.17760186340115,349.35714285714283,232.1152257435479
30/05/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,0,0,0,0,45,35.37,101.0,7.0,6.0,19.28571429,37.36180887,33.28571429,50.32269494,0,1,280.0,441.0,264.0,254.14285714285714,225.41918623712922,353.7142857142857,230.04328307497326
31/05/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,0.0,0.0,0.0,18.28571429,37.83611276,32.85714286,50.59774568,0,1,195.0,578.0,332.0,219.0,210.0872834482535,348.7857142857143,232.83542506421858
01/06/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,0.0,27.0,0.0,18.28571429,37.83611276,32.85714286,50.59774568,0,1,179.0,380.0,356.0,162.0,138.3208829738554,337.85714285714283,237.2330425626174
02/06/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,12,0,0,0,45,35.37,0.0,0.0,96.0,14.42857143,38.17441177,32.85714286,50.59774568,0,1,222.0,70.0,604.0,139.42857142857142,105.91326190623842,328.2857142857143,239.14026414233567
03/06/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,12.0,0.0,61.0,16.14285714,37.68478283,26.85714286,47.41446897,0,0,415.0,3.0,788.0,188.71428571428572,142.25647528989674,314.7857142857143,227.4261261534017
04/06/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,0.0,0.0,12.0,16.14285714,37.68478283,22.5,46.83481611,0,0,423.0,27.0,567.0,248.71428571428572,139.4163002016077,288.7142857142857,186.1878408702141
05/06/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,0.0,101.0,156.0,16.14285714,37.68478283,21.64285714,47.1505072,0,0,299.0,280.0,262.0,287.57142857142856,99.51860319031955,269.57142857142856,168.2921974907446
06/06/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,0,0,0,0,45,35.37,0.0,0.0,7.0,1.714285714,4.535573676,10.5,27.14561871,0,0,372.0,195.0,441.0,300.7142857142857,104.31157539748223,277.42857142857144,170.4652972965983
07/06/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,0.0,0.0,0.0,1.714285714,4.535573676,10.0,27.27918339,0,0,347.0,179.0,578.0,322.42857142857144,93.94299183167149,270.7142857142857,165.29992720526522
08/06/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,0.0,0.0,27.0,1.714285714,4.535573676,10.0,27.27918339,0,0,328.0,222.0,380.0,343.7142857142857,69.80858181654894,252.85714285714286,141.3140839749186
09/06/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,0,0,0,0,45,35.37,0.0,12.0,0.0,1.714285714,4.535573676,8.071428571,26.93714703,0,0,312.0,415.0,70.0,356.57142857142856,48.77450544036351,248.0,137.73106459272782
10/06/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,0.0,0.0,0.0,0.0,0.0,8.071428571,26.93714703,0,0,223.0,423.0,3.0,329.14285714285717,62.49647609113079,258.92857142857144,128.26562839892634
11/06/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,0,0,0,0,45,35.37,0.0,0.0,0.0,0.0,0.0,8.071428571,26.93714703,0,0,315.0,299.0,27.0,313.7142857142857,46.83201997819337,281.2142857142857,105.45445868782849
12/06/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,0.0,0.0,101.0,0.0,0.0,8.071428571,26.93714703,0,0,203.0,372.0,280.0,300.0,63.09252464964862,293.7857142857143,80.31110524935961
13/06/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,0,0,0,0,45,35.37,0.0,0.0,0.0,0.0,0.0,0.857142857,3.207134903,0,0,219.0,347.0,195.0,278.14285714285717,60.4384771797689,289.42857142857144,82.73471440110886
14/06/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,0.0,0.0,0.0,0.0,0.0,0.857142857,3.207134903,0,0,257.0,328.0,179.0,265.2857142857143,52.38547599514639,293.85714285714283,78.86000950355758
15/06/2026,IC-1147930,Groceries & Pets,Nestle,Monday,12,0,0,0,45,35.37,0.0,0.0,0.0,0.0,0.0,0.857142857,3.207134903,0,1,198.0,312.0,222.0,246.71428571428572,49.405513476784996,295.2142857142857,76.86969851281222
16/06/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,82,0,0,0,45,35.37,12.0,0.0,12.0,1.714285714,4.535573676,1.714285714,4.357638235,0,1,338.0,223.0,415.0,250.42857142857142,55.707142399208784,303.5,74.5888731648368
17/06/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,159,0,0,0,45,35.37,82.0,0.0,0.0,13.42857143,30.56608765,6.714285714,21.90338425,0,1,290.0,315.0,423.0,260.0,55.96427431853271,294.57142857142856,67.34493788950105
18/06/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,74,0,0,0,45,35.37,159.0,0.0,0.0,36.14285714,61.92045589,18.07142857,46.05759653,0,1,324.0,203.0,299.0,261.2857142857143,57.52018279327183,287.5,57.26557564406592
19/06/2026,IC-1147930,Groceries & Pets,Nestle,Friday,18,0,0,0,45,35.37,74.0,0.0,0.0,46.71428571,61.03199785,23.35714286,48.02820829,0,1,251.0,219.0,372.0,268.14285714285717,52.01098785009579,284.07142857142856,57.956833121682735
20/06/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,60,0,0,0,45,35.37,18.0,0.0,0.0,49.28571429,59.08387904,24.64285714,47.59380558,0,1,350.0,257.0,347.0,286.85714285714283,54.870844023118664,282.5,55.64136535403863
21/06/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,60.0,0.0,0.0,57.85714286,54.9497606,28.92857143,47.90449519,0,1,405.0,198.0,328.0,308.0,68.315444813013,286.64285714285717,62.54427003559794
22/06/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,0.0,12.0,0.0,57.85714286,54.9497606,28.92857143,47.90449519,0,1,213.0,338.0,312.0,310.14285714285717,64.41384057128307,278.42857142857144,64.22402412435193
23/06/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,0,0,0,0,45,35.37,0.0,82.0,0.0,56.14285714,56.77566548,28.92857143,47.90449519,0,1,482.0,290.0,223.0,330.7142857142857,91.91611082161374,290.57142857142856,84.06564677103873
24/06/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,6,0,0,0,45,35.37,0.0,159.0,0.0,44.42857143,58.9685146,28.92857143,47.90449519,0,1,378.0,324.0,315.0,343.2857142857143,91.43616039932527,301.64285714285717,84.68639627641397
25/06/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,24,0,0,0,45,35.37,6.0,74.0,0.0,22.57142857,31.27755928,29.35714286,47.65195475,0,1,278.0,251.0,203.0,336.7142857142857,94.64973020865492,299.0,84.814730215562
26/06/2026,IC-1147930,Groceries & Pets,Nestle,Friday,0,0,0,0,45,35.37,24.0,18.0,0.0,15.42857143,21.86974427,31.07142857,46.94098469,0,1,252.0,350.0,219.0,336.85714285714283,94.49943310487417,302.5,81.49445474292263
27/06/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,0,0,0,0,45,35.37,0.0,60.0,0.0,12.85714286,22.56419414,31.07142857,46.94098469,0,1,76.0,405.0,257.0,297.7142857142857,135.84883055037542,292.2857142857143,99.69447833751427
28/06/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,37,0,0,0,45,35.37,0.0,0.0,0.0,4.285714286,8.976158899,31.07142857,46.94098469,0,1,411.0,213.0,198.0,298.57142857142856,136.65510984818275,303.2857142857143,103.90856081665804
29/06/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,37.0,0.0,12.0,9.571428571,14.94274788,33.71428571,46.09092781,0,1,350.0,482.0,338.0,318.14285714285717,132.09141855980897,314.14285714285717,99.92601658831859
30/06/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,145,0,0,0,45,35.37,0.0,0.0,82.0,9.571428571,14.94274788,32.85714286,46.63418545,0,1,297.0,378.0,290.0,291.7142857142857,110.60246272983541,311.2142857142857,99.77372752030881
01/07/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,0,0,0,0,45,35.37,145.0,6.0,159.0,30.28571429,52.57602206,37.35714286,54.17153261,0,1,357.0,278.0,324.0,288.7142857142857,108.12911153757179,316.0,100.28344445006547
02/07/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,6,0,0,0,45,35.37,0.0,24.0,74.0,29.42857143,53.08438924,26.0,42.00915651,0,1,553.0,252.0,251.0,328.0,146.67424222859682,332.35714285714283,118.67771947126919
03/07/2026,IC-1147930,Groceries & Pets,Nestle,Friday,12,0,0,0,45,35.37,6.0,0.0,18.0,26.85714286,53.82201709,21.14285714,39.91116509,0,1,444.0,76.0,350.0,355.42857142857144,148.03924833509092,346.14285714285717,119.70531582750546
04/07/2026,IC-1147930,Groceries & Pets,Nestle,Saturday,156,0,0,0,45,35.37,12.0,0.0,60.0,28.57142857,53.00898396,20.71428571,39.97966516,0,1,381.0,411.0,405.0,399.0,82.43987708222805,348.35714285714283,120.06831846453625
05/07/2026,IC-1147930,Groceries & Pets,Nestle,Sunday,0,0,0,0,45,35.37,156.0,37.0,0.0,50.85714286,69.28787429,27.57142857,53.2623612,0,1,374.0,350.0,213.0,393.7142857142857,82.72789591126028,346.14285714285717,119.22626010615821
06/07/2026,IC-1147930,Groceries & Pets,Nestle,Monday,0,0,0,0,45,35.37,0.0,0.0,0.0,45.57142857,71.88383486,27.57142857,53.2623612,0,1,505.0,297.0,482.0,415.85714285714283,89.54036067872228,367.0,119.6829144030184
07/07/2026,IC-1147930,Groceries & Pets,Nestle,Tuesday,12,0,0,0,45,35.37,0.0,145.0,0.0,45.57142857,71.88383486,27.57142857,53.2623612,0,1,281.0,357.0,378.0,413.57142857142856,93.20918614037927,352.64285714285717,116.84875638247962
08/07/2026,IC-1147930,Groceries & Pets,Nestle,Wednesday,2,0,0,0,45,35.37,12.0,0.0,6.0,26.57142857,57.32613465,28.42857143,52.87971006,0,1,240.0,553.0,278.0,396.85714285714283,113.3570003299711,342.7857142857143,120.3144460738864
09/07/2026,IC-1147930,Groceries & Pets,Nestle,Thursday,144,0,0,0,45,35.37,2.0,6.0,24.0,26.85714286,57.17641872,28.14285714,53.02083356,0,1,302.0,444.0,252.0,361.0,93.73366524360208,344.5,119.48849316984538
