date,sku,product_name,category,brand,day_of_week,net_qty,revenue,order_count,coupon_orders,is_promo_order_present,is_ramadan,is_eid_fitr,is_eid_adha,price,special_price,cost,is_in_stock,current_stock_qty,is_active,visibility,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,is_on_sale,avg_discount_pct
30/03/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,19,4340,21,0,0,0,0,0,155,,95,1,862,1,4,20,19,18,17,2.581988897,13.64285714,6.209262843,0,
31/03/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,10,3255,16,0,0,0,0,0,155,,95,1,862,1,4,19,18,21,17,2.581988897,13.71428571,6.268708264,0,
01/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,14,3875,19,0,0,0,0,0,155,,95,1,862,1,4,10,14,11,15.85714286,3.625307869,12.92857143,5.967402292,0,
02/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,10,2325,13,0,0,0,0,0,155,,95,1,862,1,4,14,14,3,15.85714286,3.625307869,13.14285714,5.946649255,0,
03/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,18,3410,18,0,0,0,0,0,155,,95,1,862,1,4,10,19,2,15.28571429,4.231401884,13.64285714,5.285788535,0,
04/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,19,3875,17,0,0,0,0,0,155,,95,1,862,1,4,18,15,8,15.14285714,4.099941928,14.78571429,4.191173352,0,
05/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,17,3410,18,0,0,0,0,0,155,,95,1,862,1,4,19,20,9,15.71428571,4.34796066,15.57142857,3.837352567,0,
06/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,19,3875,20,0,0,0,0,0,155,,95,1,862,1,4,17,19,19,15.28571429,3.98807747,16.14285714,3.347953287,0,
07/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,21,3565,14,0,0,0,0,0,155,,95,1,862,1,4,19,10,18,15.28571429,3.98807747,16.14285714,3.347953287,0,
08/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,10,2170,11,1,1,0,0,0,155,,95,1,862,1,4,21,14,14,16.85714286,3.716116765,16.35714286,3.564939159,0,
09/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,10,2325,12,0,0,0,0,0,155,,95,1,862,1,4,10,10,14,16.28571429,4.461475306,16.07142857,3.911802373,0,
10/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,18,3875,15,0,0,0,0,0,155,,95,1,862,1,4,10,18,19,16.28571429,4.461475306,15.78571429,4.209486931,0,
11/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,21,4185,22,2,1,0,0,0,155,,95,1,862,1,4,18,19,15,16.28571429,4.461475306,15.71428571,4.158930547,0,
12/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,26,6355,29,0,0,0,0,0,155,,95,1,862,1,4,21,17,20,16.57142857,4.720774755,16.14285714,4.3827835,0,
13/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,13,3100,18,0,0,0,0,0,155,,95,1,862,1,4,26,19,19,17.85714286,5.92814112,16.57142857,5.033950669,0,
14/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,18,6200,27,0,0,0,0,0,155,,95,1,862,1,4,13,21,10,17,6.164414003,16.14285714,5.06658955,0,
15/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,14,2480,11,0,0,0,0,0,155,,95,1,862,1,4,18,10,14,16.57142857,5.940177968,16.71428571,4.762490806,0,
16/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,11,3410,18,0,0,0,0,0,155,,95,1,862,1,4,14,10,10,17.14285714,5.367450401,16.71428571,4.762490806,0,
17/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,21,5115,18,0,0,0,0,0,155,,95,1,862,1,4,11,18,18,17.28571429,5.154748158,16.78571429,4.6604485,0,
18/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,22,5425,23,0,0,0,0,0,155,,95,1,862,1,4,21,21,19,17.71428571,5.345224838,17,4.787805021,0,
19/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,5,1705,11,0,0,0,0,0,155,,95,1,862,1,4,22,26,17,17.85714286,5.459809869,17.21428571,4.948637286,0,
20/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,12,3100,15,0,0,0,0,0,155,,95,1,862,1,4,5,13,19,14.85714286,5.984105932,16.35714286,5.930457796,0,
21/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,9,2170,12,0,0,0,0,0,155,,95,1,862,1,4,12,18,21,14.71428571,6.047431568,15.85714286,5.985330051,0,
22/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,14,2945,16,0,0,0,0,0,155,,95,1,862,1,4,9,14,10,13.42857143,6.187545094,15,6.051064751,0,
23/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,11,2325,13,1,1,0,0,0,155,,95,1,862,1,4,14,11,10,13.42857143,6.187545094,15.28571429,5.889084707,0,
24/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,14,3875,16,0,0,0,0,0,155,,95,1,862,1,4,11,21,18,13.42857143,6.187545094,15.35714286,5.82576694,0,
25/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,11,2325,13,1,1,0,0,0,155,,95,1,862,1,4,14,22,21,12.42857143,5.255382728,15.07142857,5.784119981,0,
26/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,8,3100,15,1,1,0,0,0,155,,95,1,862,1,4,11,5,26,10.85714286,3.132015934,14.35714286,5.610527781,0,
27/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,18,4030,21,3,1,0,0,0,155,,95,1,862,1,4,8,12,13,11.28571429,2.288688541,13.07142857,4.730657553,0,
28/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,10,2325,11,0,0,0,0,0,155,,95,1,862,1,4,18,9,18,12.14285714,3.436498772,13.42857143,4.910182289,0,
29/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,12,2790,15,1,1,0,0,0,155,,95,1,862,1,4,10,14,14,12.28571429,3.302235895,12.85714286,4.801556524,0,
30/04/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,9,2480,13,1,1,0,0,0,155,,95,1,862,1,4,12,11,11,12,3.214550254,12.71428571,4.794685703,0,
01/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,27,6975,31,1,1,0,0,0,155,,95,1,862,1,4,9,14,21,11.71428571,3.401680257,12.57142857,4.878749615,0,
02/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,11,2945,16,0,0,0,0,0,155,,95,1,862,1,4,27,11,22,13.57142857,6.754187414,13,5.844129204,0,
03/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,22,6200,30,0,0,0,0,0,155,,95,1,862,1,4,11,8,5,13.57142857,6.754187414,12.21428571,5.250327044,0,
04/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,43,10075,33,0,0,0,0,0,155,,95,1,862,1,4,22,18,12,15.57142857,6.900655593,13.42857143,5.416701888,0,
05/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,21,3875,16,2,1,0,0,0,155,,95,1,862,1,4,43,10,9,19.14285714,12.53566341,15.64285714,9.548315541,0,
06/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,31,5890,27,0,0,0,0,0,155,,95,1,862,1,4,21,12,14,20.71428571,11.87033116,16.5,9.44416792,0,
07/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,11,3100,16,1,1,0,0,0,155,,95,1,862,1,4,31,9,11,23.42857143,11.71689866,17.71428571,10.16349858,0,
08/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,28,6200,21,0,0,0,0,0,155,,95,1,862,1,4,11,27,14,23.71428571,11.32422603,17.71428571,10.16349858,0,
09/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,20,7130,32,1,1,0,0,0,155,,95,1,862,1,4,28,11,11,23.85714286,11.3787605,18.71428571,10.45450636,0,
10/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,23,7130,30,0,0,0,0,0,155,,95,1,862,1,4,20,22,8,25.14285714,10.12305243,19.35714286,10.21768559,0,
11/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,13,2790,15,0,0,0,0,0,155,,95,1,862,1,4,23,43,18,25.28571429,10.07826516,20.42857143,9.708951347,0,
12/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,16,3100,15,1,1,0,0,0,155,,95,1,862,1,4,13,21,10,21,7.280109889,20.07142857,9.895331345,0,
13/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,15,3720,9,1,1,0,0,0,155,,95,1,862,1,4,16,31,12,20.28571429,7.521398046,20.5,9.549466356,0,
14/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,17,3410,12,0,0,0,0,0,155,,95,1,862,1,4,15,11,9,18,6,20.71428571,9.376144619,0,
15/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,19,4340,21,1,1,0,0,0,155,,95,1,862,1,4,17,28,27,18.85714286,5.209880723,21.28571429,8.835492859,0,
16/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,13,6975,19,1,1,0,0,0,155,,95,1,862,1,4,19,20,11,17.57142857,3.359421719,20.71428571,8.695078815,0,
17/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,12,3410,14,0,0,0,0,1,155,,95,1,862,1,4,13,23,22,16.57142857,3.552329886,20.85714286,8.538214035,0,
18/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,18,3565,13,0,0,0,0,1,155,,95,1,862,1,4,12,13,43,15,2.516611478,20.14285714,8.847921467,0,
19/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,19,3255,14,1,1,0,0,1,155,,95,1,862,1,4,18,16,21,15.71428571,2.563479778,18.35714286,5.917472731,0,
20/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,18,4030,22,0,0,0,0,1,155,,95,1,862,1,4,19,15,31,16.14285714,2.853569194,18.21428571,5.872734541,0,
21/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,30,4960,25,0,0,0,0,1,155,,95,1,862,1,4,18,17,11,16.57142857,2.878491669,17.28571429,4.581376539,0,
22/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,18,3100,16,0,0,0,0,1,155,,95,1,862,1,4,30,19,28,18.42857143,5.855400438,18.64285714,5.329268139,0,
23/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,15,3565,23,1,1,0,0,1,155,,95,1,862,1,4,18,13,20,18.28571429,5.851332775,17.92857143,4.598733701,0,
24/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,14,5270,22,3,1,0,0,1,155,,95,1,862,1,4,15,12,23,18.57142857,5.593363414,17.57142857,4.619595149,0,
25/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,13,3255,18,0,0,0,0,1,155,,95,1,862,1,4,14,18,13,18.85714286,5.2417736,16.92857143,4.428305557,0,
26/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,14,2790,16,1,1,0,0,1,155,,95,1,862,1,4,13,19,16,18.14285714,5.69878851,16.92857143,4.428305557,0,
27/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,2,620,3,0,0,0,0,1,155,,95,1,862,1,4,14,18,15,17.42857143,5.883795341,16.78571429,4.492362261,0,
28/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,1,465,3,0,0,0,0,0,155,,95,1,862,1,4,2,30,17,15.14285714,8.254868693,15.85714286,5.985330051,0,
29/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,11,2635,11,0,0,0,0,0,155,,95,1,862,1,4,1,18,19,11,6.683312552,14.71428571,7.162171689,0,
30/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,11,2790,15,0,0,0,0,0,155,,95,1,862,1,4,11,15,13,10,5.944184833,14.14285714,7.112904231,0,
31/05/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,11,2790,12,0,0,0,0,0,155,,95,1,862,1,4,11,14,12,9.428571429,5.563486403,14,7.15756727,0,
01/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,14,3255,17,0,0,0,0,0,155,,95,1,862,1,4,11,13,18,9,5.259911279,13.92857143,7.184002374,0,
02/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,17,3410,16,0,0,0,0,0,155,,95,1,862,1,4,14,14,19,9.142857143,5.398412465,13.64285714,7.08852966,0,
03/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,12,2480,13,1,1,0,0,0,155,,95,1,862,1,4,17,2,18,9.571428571,5.940177968,13.5,6.991753384,0,
04/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,17,3255,16,1,1,0,0,0,155,,95,1,862,1,4,12,1,30,11,4.932882862,13.07142857,6.877659326,0,
05/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,23,5890,25,1,1,0,0,0,155,,95,1,862,1,4,17,11,18,13.28571429,2.751622898,12.14285714,5.051384317,0,
06/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,18,4340,19,0,0,0,0,0,155,,95,1,862,1,4,23,11,15,15,4.358898944,12.5,5.639830876,0,
07/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,19,4805,24,0,0,0,0,0,155,,95,1,862,1,4,18,11,14,16,4.082482905,12.71428571,5.796929843,0,
08/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,34,6510,34,0,0,0,0,0,155,,95,1,862,1,4,19,14,13,17.14285714,3.532165126,13.07142857,6.031510663,0,
09/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,25,10230,36,0,0,0,0,0,155,,95,1,862,1,4,34,17,14,20,6.976149845,14.57142857,8.224861801,0,
10/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,14,4650,21,0,0,0,0,0,155,,95,1,862,1,4,25,12,2,21.14285714,7.057586259,15.35714286,8.678950157,0,
11/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,10,3255,19,0,0,0,0,0,155,,95,1,862,1,4,14,17,1,21.42857143,6.654751256,16.21428571,7.807083287,0,
12/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,13,2790,14,1,1,0,0,0,155,,95,1,862,1,4,10,23,11,20.42857143,7.8497801,16.85714286,6.757982663,0,
13/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,17,5270,26,0,0,0,0,0,155,,95,1,862,1,4,13,18,11,19,8.205689083,17,6.644836052,0,
14/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,22,4960,19,0,0,0,0,0,155,,95,1,862,1,4,17,19,11,18.85714286,8.234653837,17.42857143,6.417695317,0,
15/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,20,4340,16,2,1,0,0,0,155,,95,1,862,1,4,22,34,14,19.28571429,8.32094317,18.21428571,6.24103753,0,
16/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,16,4650,20,0,0,0,0,0,155,,95,1,862,1,4,20,25,17,17.28571429,5.345224838,18.64285714,6.134481896,0,
17/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,36,6820,22,1,1,0,0,0,155,,95,1,862,1,4,16,14,12,16,4.123105626,18.57142857,6.160847665,0,
18/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,10,2015,10,0,0,0,0,0,155,,95,1,862,1,4,36,10,17,19.14285714,8.454359259,20.28571429,7.405076963,0,
19/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,9,2170,12,0,0,0,0,0,155,,95,1,862,1,4,10,13,23,19.14285714,8.454359259,19.78571429,7.865979047,0,
20/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,9,1705,8,0,0,0,0,0,155,,95,1,862,1,4,9,17,18,18.57142857,9.052755434,18.78571429,8.303646756,0,
21/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,14,3565,19,0,0,0,0,0,155,,95,1,862,1,4,9,22,19,17.42857143,9.761440175,18.14285714,8.70770784,0,
22/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,20,4805,21,0,0,0,0,0,155,,95,1,862,1,4,14,20,34,16.28571429,9.604066599,17.78571429,8.772146228,0,
23/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,14,4340,26,0,0,0,0,0,155,,95,1,862,1,4,20,16,25,16.28571429,9.604066599,16.78571429,7.485150134,0,
24/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,13,3410,15,1,1,0,0,0,155,,95,1,862,1,4,14,36,14,16,9.643650761,16,7.125253032,0,
25/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,14,3255,11,1,1,0,0,0,155,,95,1,862,1,4,13,10,10,12.71428571,3.903600292,15.92857143,7.151807579,0,
26/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,7,2325,13,0,0,0,0,0,155,,95,1,862,1,4,14,9,13,13.28571429,3.728908943,16.21428571,6.974443142,0,
27/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,14,2945,14,1,1,0,0,0,155,,95,1,862,1,4,7,9,17,13,4.163331999,15.78571429,7.360796063,0,
28/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,13,2480,12,1,1,0,0,0,155,,95,1,862,1,4,14,14,22,13.71428571,3.773340064,15.57142857,7.366392351,0,
29/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,18,3255,16,0,0,0,0,0,155,,95,1,862,1,4,13,20,20,13.57142857,3.77964473,14.92857143,7.151807579,0,
30/06/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,23,4960,25,0,0,0,0,0,155,,95,1,862,1,4,18,14,16,13.28571429,3.251373336,14.78571429,7.062126194,0,
01/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,29,5115,16,1,1,0,0,0,155,,95,1,862,1,4,23,13,36,14.57142857,4.928053803,15.28571429,7.394681784,0,
02/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,15,3255,16,0,0,0,0,0,155,,95,1,862,1,4,29,14,10,16.85714286,7.244045174,14.78571429,5.989459606,0,
03/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,16,2945,13,0,0,0,0,0,155,,95,1,862,1,4,15,7,9,17,7.187952884,15.14285714,5.82906699,0,
04/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,20,4185,23,0,0,0,0,0,155,,95,1,862,1,4,16,14,9,18.28571429,5.765248931,15.64285714,5.555415139,0,
05/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,30,6045,23,0,0,0,0,0,155,,95,1,862,1,4,20,13,14,19.14285714,5.459809869,16.42857143,5.316364948,0,
06/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,14,3410,15,0,0,0,0,0,155,,95,1,862,1,4,30,18,20,21.57142857,6.023762469,17.57142857,6.369570517,0,
07/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,16,3720,17,1,1,0,0,0,155,,95,1,862,1,4,14,23,14,21,6.582805886,17.14285714,6.395396696,0,
08/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,13,2480,16,1,1,0,0,0,155,,95,1,862,1,4,16,29,13,20,6.757711644,17.28571429,6.341906671,0,
09/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,26,4805,19,0,0,0,0,0,155,,95,1,862,1,4,13,15,14,17.71428571,5.851332775,17.28571429,6.341906671,0,
10/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,8,2790,14,0,0,0,0,0,155,,95,1,862,1,4,26,16,7,19.28571429,6.447590912,18.14285714,6.666300356,0,
11/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,6,1860,11,0,0,0,0,0,155,,95,1,862,1,4,8,20,14,18.14285714,7.712080814,18.21428571,6.541918931,0,
12/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,37,6510,19,0,0,0,0,0,155,,95,1,862,1,4,6,30,13,16.14285714,8.877472828,17.64285714,7.249478951,0,
13/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,31,7285,25,1,1,0,0,0,155,,95,1,862,1,4,37,14,18,17.14285714,10.86935404,19.35714286,8.749568278,0,
14/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,34,5425,22,0,0,0,0,0,155,,95,1,862,1,4,31,16,23,19.57142857,11.90038015,20.28571429,9.268877381,0,
15/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Wednesday,10,2635,16,0,0,0,0,0,155,,95,1,862,1,4,34,13,29,22.14285714,12.90256527,21.07142857,9.957326531,0,
16/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Thursday,21,5580,25,0,1,0,0,0,155,,95,1,862,1,4,10,26,15,21.71428571,13.30055495,19.71428571,10.08752902,0,
17/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Friday,13,3875,18,0,1,0,0,0,155,,95,1,862,1,4,21,8,16,21,13.16561177,20.14285714,9.998901039,0,
18/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Saturday,14,4495,18,0,1,0,0,0,155,,95,1,862,1,4,13,6,20,21.71428571,12.45945806,19.92857143,10.12585636,0,
19/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Sunday,12,3100,16,0,1,0,0,0,155,,95,1,862,1,4,14,37,30,22.85714286,11.06689615,19.5,10.24882733,0,
20/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Monday,5,2480,13,1,1,0,0,0,155,,95,1,862,1,4,12,31,14,19.28571429,9.69044694,18.21428571,9.955119065,0,
21/07/2026,IC-1044359,"Tinkle Women Eyebrow Razor, 3 Pi",Health & Beauty,Tinkle,Tuesday,3,2015,11,0,0,0,0,0,155,,95,1,862,1,4,5,34,16,15.57142857,9.43145699,17.57142857,10.52260779,0,
24/07/2025,IC-1053521,Nestle Pure Life Drinking Water,Groceries & Pets,Nestle,Thursday,0,0,0,0,0,0,0,0,105,,73.443333,1,4758,1,4,,,,,,,,0,
